Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_Score,Credit_Utilization,Open_Accounts,Prev_Loan_Count,Prev_Loans_Repaid,Prev_Loan_Defaults,Avg_Prev_Loan_Amount,Repayment_Rate,Property_Area,Loan_Status
LP015292,Female,No,3+,Not Graduate,No,5593,0,278.0,360.0,740.0,16.4,2.0,3.0,3.0,0.0,210.4,1.0,Urban,Y
LP015293,Male,No,0,Graduate,No,3341,0,145.0,360.0,686.0,55.3,3.0,0.0,0.0,,0.0,0.0,Semiurban,N
LP015294,Male,Yes,3+,Not Graduate,No,6300,2876,447.0,360.0,532.0,33.2,3.0,3.0,1.0,2.0,194.9,0.33,Semiurban,N
LP015295,Male,No,1,Not Graduate,No,3670,0,380.0,360.0,761.0,29.7,2.0,2.0,2.0,0.0,262.2,1.0,Urban,Y
LP015296,Female,Yes,3+,Not Graduate,No,7423,802,279.0,360.0,761.0,46.2,3.0,7.0,,1.0,250.0,0.86,Semiurban,Y
LP015297,Female,No,0,Graduate,No,8403,467,305.0,360.0,694.0,39.4,6.0,2.0,2.0,0.0,100.6,1.0,Urban,N
LP015298,Male,No,3+,Graduate,No,7738,0,252.0,84.0,772.0,56.7,5.0,2.0,2.0,0.0,149.7,1.0,Urban,Y
LP015299,Male,Yes,3+,Graduate,No,9431,2340,800.0,360.0,679.0,35.5,6.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP015300,Male,Yes,3+,Not Graduate,No,4410,0,422.0,360.0,652.0,10.8,2.0,5.0,4.0,1.0,172.2,0.8,Semiurban,Y
LP015301,Female,Yes,2,Graduate,Yes,8108,1606,800.0,84.0,712.0,41.6,9.0,5.0,5.0,0.0,489.9,1.0,Rural,Y
LP015302,Male,No,0,Graduate,No,3562,3251,271.0,360.0,591.0,19.0,3.0,,1.0,1.0,500.0,0.5,Semiurban,N
LP015303,Male,Yes,0,Graduate,,3206,0,224.0,360.0,612.0,89.3,4.0,3.0,1.0,2.0,68.5,0.33,Urban,N
LP015304,Male,No,3+,Graduate,No,4674,2465,398.0,360.0,657.0,37.7,4.0,6.0,4.0,2.0,110.7,0.67,Rural,N
LP015305,Male,Yes,0,Graduate,No,9772,3319,800.0,180.0,801.0,39.8,2.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP015306,Male,No,0,Graduate,No,3937,1420,394.0,60.0,649.0,28.0,3.0,3.0,2.0,1.0,94.1,0.67,Rural,N
LP015307,Male,No,0,Graduate,No,7647,931,800.0,360.0,739.0,35.7,4.0,4.0,4.0,0.0,405.7,1.0,Semiurban,Y
LP015308,Female,No,1,Graduate,No,2439,0,226.0,360.0,850.0,45.3,1.0,4.0,4.0,0.0,195.1,1.0,Rural,Y
LP015309,Female,Yes,1,Not Graduate,No,1443,0,,360.0,734.0,28.5,4.0,2.0,2.0,0.0,21.0,1.0,Semiurban,Y
LP015310,Male,Yes,3+,Graduate,No,3326,2588,327.0,360.0,770.0,11.4,4.0,4.0,4.0,0.0,135.4,1.0,Semiurban,Y
LP015311,Female,Yes,3+,Graduate,Yes,4312,489,496.0,360.0,630.0,51.3,2.0,5.0,3.0,2.0,60.2,0.6,Semiurban,N
LP015312,Male,Yes,1,Graduate,No,8083,2118,800.0,240.0,762.0,8.6,7.0,1.0,1.0,0.0,500.0,1.0,Semiurban,Y
LP015313,Male,Yes,1,Graduate,Yes,3871,0,102.0,300.0,685.0,64.7,6.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP015314,Male,Yes,0,Graduate,No,11718,0,262.0,360.0,745.0,49.0,3.0,5.0,5.0,0.0,500.0,1.0,Semiurban,Y
LP015315,Male,No,0,Not Graduate,No,6008,2226,276.0,360.0,612.0,26.4,5.0,1.0,1.0,0.0,335.5,1.0,Rural,N
LP015316,Female,Yes,3+,Graduate,No,3867,7223,,360.0,838.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP015317,Male,No,1,Not Graduate,No,5114,3960,366.0,360.0,656.0,13.9,3.0,6.0,4.0,2.0,273.4,0.67,Semiurban,N
LP015318,Male,Yes,0,Graduate,No,2361,446,173.0,120.0,710.0,43.4,8.0,1.0,1.0,,179.0,1.0,Urban,Y
LP015319,Female,Yes,0,Graduate,No,3882,936,420.0,360.0,610.0,32.2,3.0,0.0,0.0,,0.0,0.0,Semiurban,N
LP015320,Male,Yes,1,Not Graduate,No,3995,0,139.0,360.0,716.0,29.7,4.0,6.0,6.0,0.0,170.4,1.0,Rural,Y
LP015321,Female,Yes,0,Graduate,No,4993,1476,250.0,360.0,,46.8,5.0,,0.0,0.0,0.0,0.0,Urban,Y
LP015322,Male,Yes,0,Graduate,No,3731,0,427.0,360.0,759.0,41.8,5.0,1.0,1.0,0.0,53.6,1.0,Rural,Y
LP015323,Male,No,3+,Graduate,No,5882,0,468.0,360.0,752.0,3.3,2.0,1.0,1.0,0.0,144.8,1.0,Rural,Y
LP015324,Female,No,0,Graduate,No,1695,0,83.0,360.0,616.0,53.5,4.0,0.0,0.0,0.0,,0.0,Rural,N
LP015325,Male,Yes,1,Not Graduate,Yes,8628,3144,418.0,360.0,770.0,20.1,2.0,1.0,1.0,0.0,500.0,1.0,Urban,Y
LP015326,Male,Yes,2,Not Graduate,No,4388,0,507.0,84.0,712.0,9.9,2.0,4.0,3.0,1.0,108.6,0.75,Semiurban,N
LP015327,Male,Yes,2,Graduate,No,7031,0,800.0,360.0,745.0,20.1,3.0,6.0,5.0,1.0,228.1,0.83,Urban,Y
LP015328,Male,No,2,Not Graduate,No,8306,0,586.0,360.0,729.0,18.5,4.0,2.0,2.0,0.0,265.7,1.0,Urban,Y
LP015329,Female,No,3+,Graduate,No,4967,0,251.0,360.0,,20.9,3.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP015330,Male,No,0,Not Graduate,Yes,7482,4446,219.0,180.0,655.0,45.7,4.0,1.0,1.0,0.0,500.0,1.0,Rural,Y
LP015331,Male,Yes,3+,Graduate,Yes,5517,10632,800.0,120.0,778.0,56.1,1.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP015332,Female,Yes,0,Graduate,No,5381,0,597.0,360.0,762.0,31.5,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP015333,Male,Yes,0,Not Graduate,No,3316,3674,618.0,360.0,755.0,36.8,2.0,3.0,3.0,0.0,200.0,1.0,Rural,Y
LP015334,Male,No,0,Graduate,No,9180,926,501.0,360.0,740.0,,4.0,4.0,3.0,1.0,298.1,0.75,Semiurban,Y
LP015335,Male,Yes,3+,Graduate,No,4748,1599,541.0,480.0,562.0,48.7,4.0,6.0,1.0,5.0,408.6,0.17,Semiurban,N
LP015336,Female,No,0,Graduate,No,10269,0,716.0,240.0,715.0,33.2,4.0,2.0,2.0,0.0,500.0,1.0,Rural,Y
LP015337,Male,Yes,0,Graduate,Yes,2276,0,112.0,360.0,632.0,73.7,,3.0,2.0,1.0,167.2,,Urban,N
LP015338,Male,Yes,0,Graduate,No,3114,0,318.0,360.0,609.0,64.9,4.0,2.0,1.0,,33.1,0.5,Urban,N
LP015339,Male,Yes,0,Graduate,No,2295,0,212.0,360.0,663.0,20.3,3.0,2.0,1.0,1.0,29.4,0.5,Urban,N
LP015340,Male,No,1,Graduate,Yes,8539,0,800.0,360.0,703.0,45.7,3.0,4.0,3.0,1.0,103.2,0.75,Urban,N
LP015341,Male,Yes,0,Not Graduate,No,6362,0,510.0,360.0,761.0,5.2,5.0,4.0,4.0,0.0,455.9,1.0,Urban,Y
LP015342,Male,No,1,Graduate,No,1767,1400,119.0,300.0,772.0,15.3,4.0,3.0,3.0,0.0,69.6,1.0,Semiurban,Y
LP015343,Male,Yes,2,Graduate,No,2680,0,86.0,36.0,654.0,36.6,4.0,1.0,1.0,0.0,163.9,1.0,Urban,Y
LP015344,Male,Yes,1,Graduate,Yes,2252,0,185.0,120.0,662.0,22.1,3.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP015345,Male,Yes,2,Graduate,No,8238,0,212.0,360.0,707.0,26.4,3.0,3.0,3.0,0.0,300.0,1.0,Urban,Y
LP015346,Female,No,0,Graduate,,9179,1494,514.0,360.0,699.0,27.8,4.0,2.0,1.0,1.0,187.4,0.5,Semiurban,N
LP015347,Male,Yes,0,Graduate,No,3357,0,358.0,360.0,766.0,43.7,3.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP015348,Male,Yes,2,Graduate,,1285,3579,571.0,360.0,739.0,20.5,6.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP015349,Male,Yes,2,Graduate,No,1354,0,86.0,360.0,713.0,42.2,3.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP015350,Male,Yes,1,Graduate,No,9763,4924,246.0,360.0,681.0,27.8,6.0,1.0,1.0,0.0,500.0,1.0,Semiurban,Y
LP015351,Male,No,2,Graduate,No,9332,8755,800.0,360.0,765.0,,5.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP015352,Male,Yes,0,Not Graduate,Yes,11324,0,641.0,360.0,678.0,9.6,1.0,1.0,1.0,0.0,500.0,1.0,Semiurban,Y
LP015353,Male,No,0,Graduate,No,4126,0,83.0,360.0,689.0,33.8,3.0,1.0,1.0,0.0,136.9,1.0,Urban,N
LP015354,Female,No,0,Not Graduate,No,1294,0,46.0,360.0,675.0,51.1,3.0,5.0,,1.0,72.5,0.8,Rural,N
LP015355,Male,No,0,Graduate,Yes,5969,0,223.0,360.0,815.0,18.3,6.0,6.0,6.0,0.0,380.4,1.0,Semiurban,Y
LP015356,Female,Yes,0,Graduate,No,3318,912,173.0,360.0,766.0,,4.0,1.0,1.0,0.0,105.4,1.0,Urban,Y
LP015357,Male,Yes,0,Graduate,Yes,12870,0,800.0,360.0,703.0,35.5,4.0,0.0,0.0,0.0,0.0,0.0,Rural,Y
LP015358,Female,No,0,Graduate,No,6711,2869,800.0,360.0,,20.9,6.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP015359,Male,No,3+,Not Graduate,No,5012,2051,705.0,360.0,651.0,25.3,3.0,2.0,2.0,0.0,154.0,1.0,Rural,N
LP015360,Male,Yes,0,Graduate,No,3506,0,173.0,360.0,659.0,36.5,3.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP015361,Female,Yes,0,Graduate,No,9952,3359,800.0,360.0,748.0,41.4,2.0,2.0,2.0,0.0,378.4,1.0,Semiurban,Y
LP015362,Male,No,3+,Graduate,No,2894,0,277.0,360.0,768.0,35.9,3.0,3.0,3.0,0.0,54.3,1.0,Urban,Y
LP015363,Male,Yes,1,Not Graduate,,1935,0,51.0,360.0,682.0,23.0,3.0,5.0,4.0,1.0,57.1,0.8,Semiurban,N
LP015364,Male,No,1,Graduate,No,4668,0,194.0,360.0,695.0,20.0,5.0,3.0,2.0,1.0,94.0,0.67,Semiurban,Y
LP015365,Female,Yes,2,Graduate,No,8545,0,209.0,360.0,758.0,,2.0,1.0,1.0,0.0,500.0,1.0,Semiurban,Y
LP015366,Male,Yes,1,Not Graduate,No,11907,1727,390.0,360.0,562.0,71.1,3.0,2.0,0.0,2.0,448.0,0.0,Semiurban,N
LP015367,Female,Yes,0,Graduate,No,1728,3700,628.0,480.0,729.0,20.4,9.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP015368,Male,Yes,0,Graduate,No,9537,936,381.0,360.0,729.0,20.5,2.0,1.0,1.0,0.0,500.0,1.0,Rural,Y
LP015369,Male,Yes,2,Graduate,No,4283,0,155.0,360.0,614.0,32.7,2.0,4.0,2.0,2.0,184.4,0.5,Urban,N
LP015370,Male,No,3+,Not Graduate,No,7223,0,720.0,360.0,782.0,35.9,1.0,2.0,2.0,0.0,273.2,1.0,Rural,Y
LP015371,Male,No,0,Not Graduate,No,1888,1231,299.0,360.0,777.0,60.2,3.0,4.0,4.0,0.0,240.8,1.0,Semiurban,Y
LP015372,Male,No,0,Not Graduate,Yes,3531,5972,800.0,360.0,622.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP015373,Male,No,0,Graduate,No,6559,901,124.0,360.0,700.0,25.9,4.0,,1.0,0.0,428.5,1.0,Urban,Y
LP015374,Male,Yes,1,Graduate,No,4448,2988,745.0,360.0,666.0,20.6,2.0,2.0,1.0,1.0,213.0,0.5,Semiurban,N
LP015375,Male,Yes,0,Graduate,Yes,4135,4858,623.0,360.0,770.0,45.1,5.0,5.0,5.0,0.0,405.8,1.0,Semiurban,Y
LP015376,Male,No,3+,Graduate,No,3629,0,245.0,360.0,749.0,17.2,1.0,1.0,1.0,0.0,83.0,1.0,Rural,Y
LP015377,Female,Yes,3+,Graduate,No,4462,0,412.0,360.0,807.0,17.6,6.0,2.0,2.0,0.0,174.7,1.0,Semiurban,Y
LP015378,Male,Yes,1,Graduate,No,4507,0,305.0,360.0,814.0,11.7,4.0,1.0,1.0,0.0,266.6,1.0,Semiurban,Y
LP015379,Female,No,3+,Graduate,No,2255,9581,800.0,,726.0,33.4,9.0,2.0,2.0,0.0,500.0,1.0,Urban,Y
LP015380,Male,Yes,0,Graduate,No,3183,0,329.0,360.0,657.0,33.4,5.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP015381,Female,No,2,Graduate,No,6351,0,209.0,360.0,828.0,31.8,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP015382,Male,No,1,Graduate,No,4109,0,233.0,360.0,634.0,52.8,3.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP015383,Male,Yes,0,Not Graduate,No,5982,0,588.0,300.0,792.0,35.2,4.0,3.0,3.0,0.0,241.7,1.0,Rural,Y
LP015384,Female,Yes,0,Graduate,No,4025,588,427.0,360.0,704.0,38.8,3.0,1.0,,0.0,340.0,,Urban,Y
LP015385,Female,No,0,Graduate,Yes,3156,4081,,84.0,625.0,34.9,3.0,2.0,1.0,1.0,311.4,0.5,Rural,N
LP015386,Male,Yes,2,Graduate,No,8216,677,800.0,360.0,763.0,14.6,4.0,6.0,6.0,0.0,318.3,1.0,Urban,Y
LP015387,Male,Yes,3+,Graduate,No,6541,0,178.0,180.0,833.0,20.7,5.0,0.0,0.0,0.0,0.0,,Urban,Y
LP015388,Male,Yes,1,Graduate,No,4167,0,76.0,360.0,664.0,38.6,3.0,2.0,2.0,0.0,164.8,1.0,Semiurban,Y
LP015389,Male,No,2,Graduate,No,7082,0,147.0,240.0,773.0,19.3,4.0,,0.0,0.0,0.0,0.0,Rural,Y
LP015390,Female,No,0,Graduate,No,6454,4013,267.0,360.0,760.0,16.9,3.0,1.0,1.0,0.0,156.2,1.0,Urban,Y
LP015391,Male,No,2,Graduate,No,3155,2413,200.0,180.0,736.0,20.3,7.0,1.0,1.0,0.0,299.6,1.0,Rural,Y
LP015392,Female,No,1,Graduate,No,4911,0,168.0,360.0,771.0,50.0,7.0,6.0,6.0,0.0,90.8,1.0,Semiurban,Y
LP015393,Male,No,0,Graduate,No,5576,0,513.0,120.0,650.0,52.9,3.0,0.0,0.0,0.0,,0.0,Semiurban,N
LP015394,Female,Yes,3+,Not Graduate,Yes,5961,0,224.0,360.0,695.0,28.7,3.0,4.0,3.0,1.0,148.6,0.75,Urban,Y
LP015395,Female,No,1,Graduate,Yes,12782,0,653.0,120.0,617.0,21.0,5.0,3.0,2.0,1.0,334.4,0.67,Rural,N
LP015396,Male,Yes,,Graduate,No,6547,1813,747.0,360.0,801.0,7.6,3.0,2.0,2.0,0.0,,1.0,Urban,Y
LP015397,Male,Yes,1,Graduate,No,6597,4367,667.0,360.0,723.0,21.1,2.0,1.0,1.0,0.0,497.5,1.0,Urban,Y
LP015398,Female,No,3+,Graduate,No,2318,3020,138.0,300.0,850.0,32.0,6.0,3.0,3.0,0.0,84.0,1.0,Semiurban,Y
LP015399,Male,Yes,0,Graduate,No,21856,4003,800.0,360.0,820.0,10.4,5.0,1.0,1.0,0.0,500.0,1.0,Urban,Y
LP015400,Male,,1,Graduate,No,2053,4741,,360.0,744.0,13.7,4.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP015401,Male,Yes,0,Graduate,No,3192,0,372.0,360.0,709.0,21.4,6.0,3.0,3.0,0.0,160.0,1.0,Rural,Y
LP015402,Male,No,0,Graduate,Yes,3275,2442,632.0,360.0,734.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP015403,Female,Yes,0,Not Graduate,Yes,3681,3042,398.0,360.0,788.0,19.1,7.0,3.0,3.0,0.0,486.4,1.0,Urban,Y
LP015404,Male,Yes,0,Graduate,No,2627,0,188.0,360.0,676.0,33.8,4.0,1.0,1.0,0.0,74.3,1.0,Urban,Y
LP015405,Female,Yes,2,Not Graduate,No,1682,0,170.0,84.0,704.0,23.6,6.0,3.0,2.0,1.0,125.6,0.67,Rural,Y
LP015406,Male,Yes,0,Graduate,No,9025,2874,626.0,360.0,630.0,45.6,1.0,3.0,2.0,1.0,500.0,0.67,Rural,N
LP015407,Male,Yes,1,Graduate,No,3264,573,247.0,84.0,775.0,31.3,4.0,5.0,5.0,0.0,98.3,1.0,Rural,Y
LP015408,Male,No,3+,Not Graduate,Yes,1246,2142,315.0,360.0,,32.0,5.0,,2.0,0.0,49.7,1.0,Semiurban,Y
LP015409,Male,No,2,Graduate,No,3746,466,136.0,360.0,785.0,55.9,4.0,0.0,0.0,,0.0,0.0,Urban,Y
LP015410,Male,Yes,0,Not Graduate,No,5806,1460,337.0,360.0,617.0,38.9,3.0,2.0,1.0,1.0,,0.5,Rural,N
LP015411,Male,Yes,0,Graduate,No,1707,0,196.0,240.0,643.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP015412,Male,Yes,0,Graduate,No,6445,5123,246.0,300.0,826.0,41.8,1.0,1.0,1.0,0.0,500.0,1.0,Semiurban,Y
LP015413,Female,Yes,0,Not Graduate,Yes,5373,0,510.0,60.0,758.0,40.5,4.0,,0.0,0.0,0.0,0.0,Rural,Y
LP015414,Male,No,0,Graduate,No,2638,0,222.0,360.0,742.0,6.3,5.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP015415,Male,Yes,2,Graduate,No,5278,2858,429.0,120.0,627.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP015416,Female,No,0,Graduate,No,11794,1451,800.0,360.0,761.0,18.7,3.0,7.0,7.0,0.0,494.7,1.0,Semiurban,Y
LP015417,Male,Yes,0,Graduate,No,4599,0,141.0,360.0,766.0,35.3,3.0,7.0,7.0,0.0,317.0,1.0,Semiurban,Y
LP015418,Male,Yes,0,Not Graduate,No,3297,0,321.0,360.0,785.0,34.8,2.0,3.0,3.0,0.0,71.3,1.0,Semiurban,Y
LP015419,Male,No,1,Graduate,No,2714,829,270.0,360.0,598.0,34.2,2.0,4.0,3.0,,233.8,0.75,Rural,N
LP015420,Male,Yes,3+,Graduate,No,13209,0,800.0,360.0,693.0,28.6,4.0,1.0,1.0,0.0,500.0,1.0,Semiurban,Y
LP015421,Male,No,3+,Graduate,Yes,3923,2674,465.0,360.0,615.0,40.8,5.0,3.0,2.0,1.0,351.1,0.67,Rural,N
LP015422,Male,No,1,Graduate,No,3855,3869,787.0,360.0,590.0,34.8,5.0,8.0,4.0,4.0,500.0,0.5,Urban,N
LP015423,Male,No,1,Graduate,No,7541,0,231.0,360.0,750.0,42.1,3.0,1.0,1.0,0.0,87.8,1.0,Semiurban,Y
LP015424,Male,Yes,2,Graduate,Yes,6266,0,189.0,360.0,722.0,6.4,2.0,1.0,1.0,0.0,241.1,1.0,Urban,Y
LP015425,Female,No,1,Graduate,No,1944,0,116.0,360.0,726.0,24.3,5.0,4.0,3.0,1.0,36.3,0.75,Semiurban,Y
LP015426,Male,No,1,Graduate,No,5025,1896,651.0,360.0,674.0,5.2,2.0,1.0,1.0,0.0,315.9,1.0,Urban,Y
LP015427,Male,Yes,2,Graduate,Yes,3317,2908,570.0,360.0,,19.9,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP015428,Male,Yes,0,Graduate,Yes,9018,0,800.0,360.0,699.0,,3.0,1.0,1.0,0.0,264.6,1.0,Rural,Y
LP015429,Female,Yes,3+,Graduate,,2228,0,36.0,360.0,,,2.0,5.0,5.0,0.0,114.6,1.0,Semiurban,Y
LP015430,Male,Yes,0,Graduate,No,7160,3482,582.0,360.0,777.0,15.8,6.0,1.0,1.0,0.0,421.6,1.0,Semiurban,Y
LP015431,Male,No,0,Graduate,No,1370,0,136.0,300.0,596.0,41.5,7.0,4.0,2.0,2.0,63.0,0.5,Urban,N
LP015432,Female,Yes,0,Graduate,Yes,6561,1835,800.0,360.0,686.0,13.3,4.0,,,0.0,314.7,1.0,Semiurban,Y
LP015433,Male,No,2,Graduate,Yes,7077,0,694.0,360.0,647.0,43.1,7.0,2.0,1.0,1.0,284.2,0.5,Rural,N
LP015434,Male,Yes,0,Graduate,No,2591,0,178.0,360.0,668.0,52.7,4.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP015435,Male,Yes,0,Graduate,Yes,7477,3058,800.0,360.0,748.0,30.9,8.0,3.0,2.0,1.0,285.0,0.67,Rural,N
LP015436,Male,No,2,Graduate,No,4124,3835,686.0,300.0,735.0,14.1,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP015437,Female,Yes,1,Graduate,No,1200,0,117.0,480.0,683.0,25.1,1.0,2.0,1.0,1.0,62.8,0.5,Semiurban,N
LP015438,Male,Yes,1,Not Graduate,No,5316,2222,504.0,360.0,556.0,57.6,9.0,3.0,1.0,,203.8,0.33,Urban,N
LP015439,Male,No,,Graduate,No,2743,0,285.0,360.0,762.0,16.0,4.0,4.0,4.0,0.0,201.3,1.0,Semiurban,Y
LP015440,Male,No,2,Graduate,Yes,7772,1955,306.0,360.0,577.0,19.1,6.0,6.0,2.0,4.0,500.0,0.33,Urban,N
LP015441,Female,No,1,Graduate,No,9762,4944,428.0,360.0,638.0,33.3,9.0,1.0,1.0,0.0,500.0,1.0,Semiurban,N
LP015442,Male,No,3+,Graduate,Yes,3471,3037,157.0,84.0,765.0,32.4,3.0,0.0,0.0,0.0,0.0,0.0,Rural,Y
LP015443,,No,2,Graduate,No,2313,4307,459.0,300.0,,51.6,4.0,1.0,1.0,0.0,96.1,1.0,Semiurban,Y
LP015444,Male,Yes,0,Graduate,Yes,4378,3095,349.0,360.0,850.0,31.6,,1.0,1.0,0.0,450.9,1.0,Semiurban,Y
LP015445,Male,No,1,Not Graduate,No,6902,0,333.0,360.0,655.0,43.4,4.0,7.0,5.0,2.0,138.1,0.71,Semiurban,N
LP015446,Male,No,0,Not Graduate,Yes,3086,975,102.0,360.0,708.0,36.8,3.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP015447,Male,Yes,0,Graduate,Yes,5852,0,325.0,360.0,658.0,34.4,4.0,4.0,3.0,1.0,311.8,0.75,Urban,N
LP015448,Male,Yes,0,Graduate,No,7613,1566,234.0,360.0,723.0,43.6,5.0,1.0,1.0,0.0,500.0,1.0,Rural,Y
LP015449,Male,Yes,2,Not Graduate,Yes,8730,0,800.0,360.0,810.0,29.0,3.0,1.0,1.0,0.0,500.0,1.0,Rural,Y
LP015450,Male,No,0,Graduate,Yes,5592,0,154.0,360.0,684.0,11.9,7.0,2.0,1.0,1.0,359.7,0.5,Rural,N
LP015451,Male,Yes,1,Graduate,No,1581,2455,278.0,360.0,816.0,16.7,5.0,3.0,3.0,0.0,66.3,1.0,Rural,Y
LP015452,Male,No,0,Graduate,No,3724,0,360.0,360.0,591.0,33.6,4.0,2.0,1.0,1.0,285.7,0.5,Semiurban,N
LP015453,Female,Yes,3+,Graduate,No,3920,6160,747.0,360.0,724.0,20.8,5.0,0.0,0.0,0.0,,0.0,Urban,Y
LP015454,Male,No,1,Graduate,No,4688,1692,168.0,120.0,794.0,50.6,7.0,,0.0,0.0,0.0,0.0,Rural,N
LP015455,Male,Yes,2,Graduate,No,1200,6862,450.0,360.0,690.0,44.7,3.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP015456,Male,Yes,1,Graduate,Yes,2754,0,302.0,360.0,728.0,37.0,3.0,3.0,3.0,0.0,113.3,1.0,Semiurban,Y
LP015457,Female,No,0,Graduate,No,3986,3059,355.0,360.0,,54.4,6.0,4.0,4.0,0.0,494.4,1.0,Semiurban,Y
LP015458,,Yes,3+,Graduate,No,5795,3361,663.0,360.0,781.0,16.8,3.0,6.0,6.0,0.0,500.0,1.0,Rural,Y
LP015459,Male,Yes,1,Graduate,No,17240,0,800.0,360.0,749.0,31.7,8.0,3.0,3.0,0.0,250.3,1.0,Urban,Y
LP015460,Male,,1,Graduate,No,6603,0,226.0,360.0,828.0,70.0,2.0,4.0,4.0,0.0,291.5,1.0,Semiurban,Y
LP015461,Male,Yes,1,Not Graduate,Yes,2445,0,283.0,360.0,,5.5,4.0,2.0,2.0,0.0,48.6,1.0,Urban,Y
LP015462,Female,Yes,3+,Graduate,No,2701,0,240.0,180.0,759.0,27.4,2.0,5.0,5.0,0.0,41.7,1.0,Semiurban,Y
LP015463,Male,No,0,Graduate,No,2955,0,223.0,360.0,680.0,37.3,5.0,3.0,2.0,1.0,63.1,0.67,Semiurban,Y
LP015464,Male,,0,Graduate,No,3516,1530,201.0,480.0,692.0,39.2,8.0,1.0,1.0,0.0,247.6,1.0,Rural,N
LP015465,Female,,2,Graduate,No,5093,2000,278.0,,850.0,9.3,2.0,2.0,2.0,0.0,492.9,1.0,Semiurban,Y
LP015466,Male,Yes,0,Graduate,No,2524,0,114.0,360.0,536.0,55.3,4.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP015467,Female,Yes,1,Graduate,No,3899,0,419.0,360.0,719.0,14.3,4.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP015468,Male,Yes,0,Graduate,No,3945,0,362.0,360.0,625.0,17.6,4.0,2.0,1.0,1.0,223.2,0.5,Semiurban,N
LP015469,Male,No,0,Graduate,No,5447,0,620.0,360.0,764.0,30.7,5.0,4.0,4.0,0.0,141.3,1.0,Urban,Y
LP015470,,Yes,1,Graduate,No,3482,0,395.0,360.0,783.0,14.8,7.0,2.0,2.0,0.0,58.2,1.0,Rural,Y
LP015471,Male,No,2,Not Graduate,Yes,2808,0,232.0,360.0,619.0,18.4,4.0,,0.0,0.0,0.0,0.0,Semiurban,N
LP015472,Female,Yes,0,Graduate,No,2914,0,282.0,360.0,709.0,2.3,3.0,1.0,1.0,0.0,130.7,1.0,Rural,Y
LP015473,Male,Yes,0,Graduate,No,5626,5768,800.0,360.0,748.0,50.8,2.0,1.0,1.0,0.0,399.9,1.0,Rural,Y
LP015474,Male,Yes,0,Not Graduate,Yes,2877,1030,297.0,360.0,807.0,21.0,3.0,8.0,8.0,0.0,52.7,1.0,Urban,Y
LP015475,Male,No,3+,Not Graduate,No,6765,1392,230.0,360.0,594.0,63.3,6.0,3.0,2.0,1.0,,0.67,Urban,N
LP015476,Male,Yes,0,Not Graduate,No,5540,372,145.0,360.0,612.0,,3.0,1.0,1.0,0.0,291.9,1.0,Semiurban,N
LP015477,Male,Yes,0,Graduate,Yes,2313,4419,301.0,360.0,712.0,15.4,3.0,1.0,1.0,0.0,248.2,1.0,Rural,Y
LP015478,Male,No,3+,Graduate,No,9350,0,471.0,360.0,751.0,,2.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP015479,,No,3+,Graduate,No,4665,0,371.0,360.0,777.0,26.5,3.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP015480,Male,Yes,2,Graduate,No,2981,0,135.0,360.0,747.0,13.3,8.0,4.0,3.0,1.0,51.3,0.75,Semiurban,Y
