Record_ID,Person_ID,Loan_Type,Loan_Amount,Loan_Date,Loan_Term_Months,Status,Lender
REC012715,PER04639,Personal Loan,20,2022-09-28,60,Active,Kotak Mahindra
REC012716,PER04639,Home Loan,79,2012-09-20,300,Repaid,Bank of Baroda
REC012717,PER04639,Personal Loan,11,2012-01-18,36,Repaid,Canara Bank
REC012718,PER04639,Home Loan,121,2023-08-21,360,Repaid,PNB
REC012719,PER04639,Home Loan,131,2022-05-06,240,Active,Bank of Baroda
REC012720,PER04640,Personal Loan,54,2010-04-26,60,Defaulted,Bank of Baroda
REC012721,PER04640,Home Loan,217,2020-12-02,240,Active,LIC Housing Finance
REC012722,PER04640,Home Loan,135,2016-12-08,120,Defaulted,Kotak Mahindra
REC012723,PER04641,Car Loan,28,2022-10-13,60,Repaid,LIC Housing Finance
REC012724,PER04641,Education Loan,41,2015-01-21,60,Repaid,Canara Bank
REC012725,PER04642,Home Loan,259,2024-10-13,120,Repaid,IndusInd Bank
REC012726,PER04642,Home Loan,72,2010-08-28,120,Repaid,SBI
REC012727,PER04642,Home Loan,183,2021-08-06,120,Defaulted,Bajaj Finserv
REC012728,PER04642,Home Loan,168,2025-06-12,120,Active,PNB
REC012729,PER04643,Home Loan,137,2025-03-05,120,Repaid,HDFC Bank
REC012730,PER04644,Personal Loan,39,2021-09-13,24,Active,Bajaj Finserv
REC012731,PER04645,Home Loan,109,2011-11-07,240,Active,Yes Bank
REC012732,PER04645,Home Loan,302,2021-02-17,240,Defaulted,LIC Housing Finance
REC012733,PER04646,Car Loan,67,2016-08-11,48,Active,Axis Bank
REC012734,PER04646,Car Loan,73,2022-09-22,84,Repaid,LIC Housing Finance
REC012735,PER04647,Personal Loan,21,2012-12-14,12,Repaid,LIC Housing Finance
REC012736,PER04647,Two-Wheeler Loan,9,2015-05-18,24,Repaid,ICICI Bank
REC012737,PER04647,Business Loan,77,2024-01-04,36,Repaid,Yes Bank
REC012738,PER04647,Car Loan,129,2015-08-11,36,Repaid,Yes Bank
REC012739,PER04648,Consumer Durable Loan,6,2015-03-23,12,Repaid,ICICI Bank
REC012740,PER04648,Car Loan,52,2010-11-18,84,Active,Kotak Mahindra
REC012741,PER04648,Personal Loan,31,2010-04-05,12,Repaid,Union Bank
REC012742,PER04648,Personal Loan,10,2020-09-03,24,Repaid,PNB
REC012743,PER04648,Home Loan,153,2010-02-11,240,Active,Canara Bank
REC012744,PER04648,Personal Loan,31,2016-06-11,60,Repaid,ICICI Bank
REC012745,PER04649,Business Loan,122,2011-05-04,24,Active,SBI
REC012746,PER04649,Home Loan,392,2019-11-12,300,Active,LIC Housing Finance
REC012747,PER04649,Car Loan,46,2013-03-02,84,Defaulted,IDBI Bank
REC012748,PER04649,Home Loan,71,2017-09-05,120,Defaulted,HDFC Bank
REC012749,PER04650,Personal Loan,18,2025-09-18,36,Repaid,SBI
REC012750,PER04650,Home Loan,196,2011-09-08,300,Repaid,Yes Bank
REC012751,PER04651,Home Loan,217,2022-08-07,120,Active,Bajaj Finserv
REC012752,PER04652,Home Loan,177,2014-02-10,300,Repaid,Tata Capital
REC012753,PER04653,Personal Loan,28,2017-11-24,36,Defaulted,PNB
REC012754,PER04653,Personal Loan,23,2019-01-02,24,Repaid,Union Bank
REC012755,PER04654,Car Loan,30,2022-06-26,60,Repaid,IDBI Bank
REC012756,PER04656,Personal Loan,46,2025-05-12,24,Defaulted,HDFC Bank
REC012757,PER04656,Personal Loan,38,2016-08-21,36,Repaid,Kotak Mahindra
REC012758,PER04657,Home Loan,579,2019-02-28,180,Repaid,HDFC Bank
REC012759,PER04657,Personal Loan,30,2015-07-22,60,Repaid,Axis Bank
REC012760,PER04657,Business Loan,165,2013-01-06,36,Active,Union Bank
REC012761,PER04657,Personal Loan,19,2013-07-26,24,Repaid,Yes Bank
REC012762,PER04658,Business Loan,146,2020-07-07,24,Repaid,Axis Bank
REC012763,PER04659,Business Loan,246,2015-05-14,12,Active,Union Bank
REC012764,PER04659,Home Loan,257,2012-05-14,240,Repaid,HDFC Bank
REC012765,PER04659,Business Loan,46,2024-11-27,24,Repaid,SBI
REC012766,PER04659,Gold Loan,11,2017-03-21,48,Repaid,Yes Bank
REC012767,PER04659,Home Loan,152,2021-02-11,180,Active,PNB
REC012768,PER04659,Home Loan,114,2013-12-14,240,Active,Kotak Mahindra
REC012769,PER04659,Personal Loan,10,2010-10-26,60,Repaid,Bajaj Finserv
REC012770,PER04660,Home Loan,173,2025-12-17,300,Active,LIC Housing Finance
REC012771,PER04660,Car Loan,60,2023-04-03,36,Active,HDFC Bank
REC012772,PER04661,Personal Loan,69,2021-02-05,24,Repaid,Axis Bank
REC012773,PER04661,Personal Loan,100,2017-01-09,36,Repaid,ICICI Bank
REC012774,PER04662,Gold Loan,6,2025-12-08,24,Repaid,ICICI Bank
REC012775,PER04662,Car Loan,44,2014-05-20,48,Active,Union Bank
REC012776,PER04663,Car Loan,65,2017-04-23,84,Defaulted,SBI
REC012777,PER04663,Car Loan,47,2019-09-05,48,Active,Axis Bank
REC012778,PER04664,Car Loan,43,2014-07-18,48,Defaulted,Tata Capital
REC012779,PER04664,Home Loan,138,2014-03-06,120,Repaid,Bajaj Finserv
REC012780,PER04665,Car Loan,28,2016-12-09,60,Active,Bank of Baroda
REC012781,PER04665,Home Loan,161,2021-07-14,300,Repaid,ICICI Bank
REC012782,PER04665,Two-Wheeler Loan,6,2012-01-12,24,Repaid,SBI
REC012783,PER04666,Home Loan,168,2019-02-18,120,Repaid,Canara Bank
REC012784,PER04666,Education Loan,47,2018-01-25,60,Defaulted,Union Bank
REC012785,PER04666,Home Loan,271,2014-08-09,180,Active,Kotak Mahindra
REC012786,PER04666,Home Loan,136,2022-10-22,240,Repaid,Yes Bank
REC012787,PER04667,Car Loan,44,2022-06-25,60,Defaulted,Axis Bank
REC012788,PER04667,Home Loan,214,2014-01-02,180,Repaid,SBI
REC012789,PER04667,Home Loan,257,2010-10-05,360,Active,Axis Bank
REC012790,PER04667,Home Loan,197,2018-11-09,240,Repaid,PNB
REC012791,PER04667,Home Loan,328,2018-10-15,120,Repaid,Bajaj Finserv
REC012792,PER04667,Personal Loan,44,2013-02-11,24,Active,SBI
REC012793,PER04667,Personal Loan,15,2011-01-21,24,Repaid,Axis Bank
REC012794,PER04667,Car Loan,65,2020-01-17,84,Repaid,Union Bank
REC012795,PER04668,Home Loan,229,2022-06-01,360,Repaid,PNB
REC012796,PER04668,Personal Loan,100,2022-06-07,12,Repaid,IndusInd Bank
REC012797,PER04668,Two-Wheeler Loan,7,2012-05-21,12,Active,IndusInd Bank
REC012798,PER04669,Personal Loan,38,2015-07-18,36,Repaid,Kotak Mahindra
REC012799,PER04669,Personal Loan,34,2018-11-17,12,Repaid,SBI
REC012800,PER04669,Car Loan,28,2023-05-04,48,Repaid,PNB
REC012801,PER04670,Education Loan,38,2022-10-26,84,Repaid,LIC Housing Finance
REC012802,PER04670,Personal Loan,62,2018-12-18,12,Repaid,Kotak Mahindra
REC012803,PER04670,Gold Loan,9,2017-05-26,48,Active,HDFC Bank
REC012804,PER04671,Car Loan,65,2020-09-13,48,Defaulted,PNB
REC012805,PER04671,Two-Wheeler Loan,11,2018-09-02,48,Active,HDFC Bank
REC012806,PER04671,Business Loan,124,2016-09-02,24,Defaulted,SBI
REC012807,PER04672,Education Loan,48,2023-02-27,48,Active,IDBI Bank
REC012808,PER04672,Personal Loan,16,2011-10-28,12,Repaid,Kotak Mahindra
REC012809,PER04672,Education Loan,31,2018-10-17,36,Repaid,PNB
REC012810,PER04673,Business Loan,20,2016-08-02,48,Active,ICICI Bank
REC012811,PER04674,Business Loan,88,2020-04-14,60,Repaid,HDFC Bank
REC012812,PER04674,Home Loan,699,2011-12-25,360,Repaid,SBI
REC012813,PER04674,Home Loan,164,2011-10-08,180,Defaulted,SBI
REC012814,PER04674,Business Loan,127,2015-09-21,48,Repaid,Canara Bank
REC012815,PER04675,Education Loan,89,2011-10-01,48,Repaid,Yes Bank
REC012816,PER04675,Home Loan,247,2013-04-05,120,Repaid,IndusInd Bank
REC012817,PER04677,Business Loan,218,2023-12-04,60,Defaulted,PNB
REC012818,PER04677,Education Loan,55,2016-12-25,48,Defaulted,Canara Bank
REC012819,PER04677,Car Loan,36,2024-01-06,48,Repaid,LIC Housing Finance
REC012820,PER04678,Home Loan,72,2010-10-06,180,Repaid,Yes Bank
REC012821,PER04678,Home Loan,129,2012-06-14,120,Repaid,LIC Housing Finance
REC012822,PER04678,Business Loan,160,2023-08-08,60,Repaid,ICICI Bank
REC012823,PER04678,Business Loan,135,2018-10-25,24,Active,Yes Bank
REC012824,PER04678,Home Loan,149,2017-12-24,180,Defaulted,Bajaj Finserv
REC012825,PER04680,Business Loan,127,2022-02-26,48,Defaulted,PNB
REC012826,PER04680,Car Loan,37,2014-09-10,36,Repaid,SBI
REC012827,PER04680,Home Loan,574,2013-09-07,360,Repaid,Bajaj Finserv
REC012828,PER04680,Business Loan,379,2010-07-02,24,Repaid,Yes Bank
REC012829,PER04680,Education Loan,59,2021-06-25,60,Repaid,Bajaj Finserv
REC012830,PER04680,Business Loan,104,2011-02-10,36,Active,Union Bank
REC012831,PER04681,Home Loan,283,2020-02-06,240,Active,Kotak Mahindra
REC012832,PER04681,Personal Loan,41,2015-06-18,12,Repaid,Axis Bank
REC012833,PER04682,Car Loan,43,2013-05-13,84,Defaulted,SBI
REC012834,PER04683,Car Loan,38,2013-08-26,60,Repaid,ICICI Bank
REC012835,PER04683,Personal Loan,36,2016-01-09,24,Repaid,IndusInd Bank
REC012836,PER04683,Home Loan,169,2012-04-11,120,Active,Axis Bank
REC012837,PER04684,Personal Loan,48,2014-06-22,48,Active,IndusInd Bank
REC012838,PER04684,Home Loan,315,2017-03-17,180,Active,Bajaj Finserv
REC012839,PER04685,Business Loan,33,2019-06-14,12,Active,HDFC Bank
REC012840,PER04685,Home Loan,241,2017-07-26,120,Repaid,IndusInd Bank
REC012841,PER04687,Personal Loan,33,2022-07-20,60,Repaid,SBI
REC012842,PER04687,Car Loan,50,2012-11-12,48,Repaid,SBI
REC012843,PER04688,Home Loan,318,2015-06-11,240,Repaid,PNB
REC012844,PER04688,Home Loan,271,2023-04-06,180,Repaid,PNB
REC012845,PER04689,Gold Loan,16,2025-12-14,48,Repaid,Union Bank
REC012846,PER04689,Business Loan,182,2011-11-10,60,Repaid,Axis Bank
REC012847,PER04689,Home Loan,213,2022-08-16,180,Defaulted,PNB
REC012848,PER04690,Business Loan,87,2010-09-20,36,Active,Tata Capital
REC012849,PER04691,Personal Loan,54,2024-07-03,24,Defaulted,Axis Bank
REC012850,PER04691,Business Loan,60,2012-03-20,60,Defaulted,LIC Housing Finance
REC012851,PER04691,Gold Loan,16,2011-11-20,24,Active,IDBI Bank
REC012852,PER04691,Car Loan,33,2023-04-08,48,Defaulted,Axis Bank
REC012853,PER04693,Two-Wheeler Loan,10,2023-11-04,24,Defaulted,Tata Capital
REC012854,PER04693,Car Loan,51,2017-09-11,48,Defaulted,ICICI Bank
REC012855,PER04694,Personal Loan,42,2023-03-06,12,Repaid,IDBI Bank
REC012856,PER04694,Personal Loan,20,2011-05-28,48,Defaulted,IDBI Bank
REC012857,PER04694,Personal Loan,72,2014-12-27,24,Repaid,Yes Bank
REC012858,PER04696,Gold Loan,9,2013-08-24,36,Active,Bajaj Finserv
REC012859,PER04696,Consumer Durable Loan,10,2014-06-01,12,Defaulted,Tata Capital
REC012860,PER04696,Personal Loan,31,2020-10-05,24,Defaulted,Union Bank
REC012861,PER04698,Personal Loan,21,2024-07-04,60,Active,IDBI Bank
REC012862,PER04698,Personal Loan,50,2019-10-03,12,Repaid,PNB
REC012863,PER04699,Consumer Durable Loan,11,2017-02-01,60,Repaid,Bank of Baroda
REC012864,PER04699,Business Loan,115,2019-06-14,60,Repaid,PNB
REC012865,PER04701,Car Loan,45,2012-02-13,84,Repaid,Tata Capital
REC012866,PER04701,Personal Loan,83,2014-12-05,12,Active,Yes Bank
REC012867,PER04702,Car Loan,34,2011-11-21,60,Repaid,IDBI Bank
REC012868,PER04703,Personal Loan,55,2020-05-09,24,Repaid,LIC Housing Finance
REC012869,PER04703,Personal Loan,18,2023-02-14,36,Active,Yes Bank
REC012870,PER04705,Personal Loan,53,2025-08-09,60,Repaid,PNB
REC012871,PER04705,Car Loan,101,2017-04-05,48,Repaid,ICICI Bank
REC012872,PER04705,Home Loan,278,2022-02-06,360,Repaid,Canara Bank
REC012873,PER04706,Personal Loan,40,2015-11-08,60,Repaid,Axis Bank
REC012874,PER04706,Home Loan,226,2011-09-08,240,Repaid,PNB
REC012875,PER04707,Education Loan,31,2025-08-24,60,Repaid,PNB
REC012876,PER04707,Consumer Durable Loan,20,2010-08-09,36,Active,Yes Bank
REC012877,PER04707,Home Loan,198,2020-07-18,360,Repaid,ICICI Bank
REC012878,PER04707,Personal Loan,21,2017-02-15,36,Repaid,Canara Bank
REC012879,PER04707,Personal Loan,15,2012-10-27,60,Active,Tata Capital
REC012880,PER04707,Personal Loan,24,2025-01-05,24,Repaid,Canara Bank
REC012881,PER04708,Car Loan,73,2023-02-26,84,Repaid,ICICI Bank
REC012882,PER04709,Personal Loan,15,2024-02-06,24,Defaulted,Bajaj Finserv
REC012883,PER04710,Car Loan,69,2014-07-22,48,Active,HDFC Bank
REC012884,PER04710,Home Loan,178,2024-01-01,180,Repaid,SBI
REC012885,PER04711,Two-Wheeler Loan,10,2012-02-10,24,Defaulted,IndusInd Bank
REC012886,PER04712,Car Loan,42,2022-01-18,84,Active,LIC Housing Finance
REC012887,PER04712,Home Loan,419,2014-11-24,120,Repaid,Kotak Mahindra
REC012888,PER04712,Personal Loan,24,2013-03-14,60,Active,PNB
REC012889,PER04712,Two-Wheeler Loan,6,2014-01-10,60,Repaid,Kotak Mahindra
REC012890,PER04712,Car Loan,92,2011-06-28,48,Repaid,LIC Housing Finance
REC012891,PER04713,Personal Loan,10,2014-11-20,48,Repaid,SBI
REC012892,PER04713,Education Loan,30,2022-01-26,48,Repaid,Yes Bank
REC012893,PER04713,Personal Loan,100,2010-11-12,12,Active,ICICI Bank
REC012894,PER04713,Car Loan,43,2013-09-06,36,Repaid,IDBI Bank
REC012895,PER04714,Home Loan,309,2021-06-03,300,Active,Canara Bank
REC012896,PER04714,Two-Wheeler Loan,13,2024-10-07,60,Repaid,Bank of Baroda
REC012897,PER04714,Home Loan,90,2017-03-03,300,Repaid,Bajaj Finserv
REC012898,PER04714,Home Loan,207,2024-07-24,180,Repaid,PNB
REC012899,PER04714,Business Loan,120,2013-10-16,12,Repaid,LIC Housing Finance
REC012900,PER04714,Car Loan,35,2016-02-02,60,Repaid,Canara Bank
REC012901,PER04715,Home Loan,176,2013-01-07,360,Repaid,Canara Bank
REC012902,PER04716,Two-Wheeler Loan,5,2016-12-09,36,Repaid,Bajaj Finserv
REC012903,PER04716,Gold Loan,9,2019-05-13,12,Repaid,LIC Housing Finance
REC012904,PER04716,Business Loan,299,2012-03-14,48,Repaid,Bank of Baroda
REC012905,PER04717,Home Loan,114,2018-11-15,180,Repaid,Axis Bank
REC012906,PER04717,Personal Loan,20,2023-04-02,36,Repaid,Yes Bank
REC012907,PER04717,Business Loan,68,2015-07-08,60,Repaid,SBI
REC012908,PER04718,Home Loan,96,2014-01-18,240,Defaulted,Bank of Baroda
REC012909,PER04718,Gold Loan,6,2025-12-19,24,Active,IDBI Bank
REC012910,PER04718,Two-Wheeler Loan,2,2010-07-02,12,Defaulted,HDFC Bank
REC012911,PER04718,Car Loan,75,2014-03-03,84,Defaulted,IDBI Bank
REC012912,PER04719,Education Loan,48,2023-02-12,36,Defaulted,Kotak Mahindra
REC012913,PER04719,Car Loan,51,2023-02-26,36,Active,Bank of Baroda
REC012914,PER04719,Home Loan,152,2011-08-26,300,Active,Canara Bank
REC012915,PER04719,Car Loan,34,2013-06-19,84,Defaulted,IndusInd Bank
REC012916,PER04721,Home Loan,94,2019-02-06,120,Defaulted,SBI
REC012917,PER04721,Business Loan,138,2023-04-17,12,Defaulted,Tata Capital
REC012918,PER04721,Home Loan,224,2021-12-06,180,Defaulted,Axis Bank
REC012919,PER04722,Home Loan,329,2013-07-01,120,Repaid,ICICI Bank
REC012920,PER04722,Home Loan,75,2011-03-21,300,Defaulted,PNB
REC012921,PER04722,Personal Loan,44,2022-05-14,24,Defaulted,ICICI Bank
REC012922,PER04722,Business Loan,137,2022-06-13,60,Repaid,Yes Bank
REC012923,PER04722,Car Loan,66,2013-05-17,36,Defaulted,IDBI Bank
REC012924,PER04723,Personal Loan,18,2016-10-06,24,Repaid,Kotak Mahindra
REC012925,PER04723,Business Loan,162,2011-09-12,48,Repaid,Kotak Mahindra
REC012926,PER04723,Home Loan,294,2012-09-21,360,Repaid,Bajaj Finserv
REC012927,PER04724,Education Loan,57,2020-07-16,48,Active,IDBI Bank
REC012928,PER04724,Home Loan,127,2014-06-03,180,Repaid,SBI
REC012929,PER04724,Home Loan,132,2018-12-23,240,Repaid,SBI
REC012930,PER04724,Home Loan,192,2010-12-05,180,Active,Kotak Mahindra
REC012931,PER04725,Car Loan,38,2011-01-20,36,Repaid,ICICI Bank
REC012932,PER04726,Car Loan,71,2010-04-20,36,Active,IndusInd Bank
REC012933,PER04726,Car Loan,77,2019-01-21,60,Active,SBI
REC012934,PER04727,Education Loan,33,2015-02-10,84,Repaid,Union Bank
REC012935,PER04727,Personal Loan,11,2018-10-03,24,Defaulted,Axis Bank
REC012936,PER04729,Two-Wheeler Loan,4,2024-09-22,12,Defaulted,Axis Bank
REC012937,PER04729,Home Loan,167,2014-09-16,360,Repaid,SBI
REC012938,PER04729,Personal Loan,66,2018-10-12,12,Active,Union Bank
REC012939,PER04730,Car Loan,28,2010-01-24,84,Repaid,LIC Housing Finance
REC012940,PER04730,Gold Loan,11,2017-12-09,12,Repaid,Union Bank
REC012941,PER04730,Personal Loan,19,2019-04-21,60,Repaid,HDFC Bank
REC012942,PER04730,Personal Loan,46,2021-10-27,24,Active,Canara Bank
REC012943,PER04731,Two-Wheeler Loan,7,2022-11-08,48,Repaid,Tata Capital
REC012944,PER04731,Business Loan,52,2021-09-07,12,Repaid,Canara Bank
REC012945,PER04731,Personal Loan,9,2011-01-24,60,Repaid,IndusInd Bank
REC012946,PER04731,Personal Loan,20,2010-12-25,48,Defaulted,Canara Bank
REC012947,PER04732,Personal Loan,23,2012-11-14,60,Active,ICICI Bank
REC012948,PER04732,Two-Wheeler Loan,3,2023-03-25,48,Repaid,Yes Bank
REC012949,PER04733,Gold Loan,18,2024-04-17,60,Defaulted,SBI
REC012950,PER04733,Personal Loan,23,2014-04-28,36,Repaid,ICICI Bank
REC012951,PER04733,Car Loan,71,2012-02-20,48,Defaulted,Canara Bank
REC012952,PER04734,Personal Loan,22,2022-07-06,48,Repaid,HDFC Bank
REC012953,PER04734,Business Loan,222,2014-11-18,12,Active,Canara Bank
REC012954,PER04734,Home Loan,120,2016-12-20,180,Active,Yes Bank
REC012955,PER04735,Consumer Durable Loan,5,2017-09-24,24,Repaid,Yes Bank
REC012956,PER04736,Home Loan,246,2020-01-15,300,Defaulted,Bajaj Finserv
REC012957,PER04736,Home Loan,295,2024-03-18,240,Defaulted,Bank of Baroda
REC012958,PER04737,Car Loan,76,2012-12-26,60,Active,IDBI Bank
REC012959,PER04738,Car Loan,55,2019-05-26,36,Repaid,Bajaj Finserv
REC012960,PER04738,Education Loan,69,2022-01-09,48,Repaid,Bajaj Finserv
REC012961,PER04739,Home Loan,103,2011-05-14,360,Repaid,Yes Bank
REC012962,PER04739,Car Loan,69,2020-09-04,84,Defaulted,IDBI Bank
REC012963,PER04739,Education Loan,62,2020-01-26,60,Defaulted,Bank of Baroda
REC012964,PER04739,Personal Loan,45,2021-04-03,12,Defaulted,Kotak Mahindra
REC012965,PER04739,Car Loan,34,2010-09-18,36,Repaid,HDFC Bank
REC012966,PER04740,Home Loan,324,2022-02-21,120,Defaulted,Yes Bank
REC012967,PER04740,Car Loan,76,2010-12-17,60,Defaulted,Canara Bank
REC012968,PER04740,Personal Loan,49,2024-01-18,12,Active,LIC Housing Finance
REC012969,PER04741,Home Loan,204,2020-05-13,300,Active,Yes Bank
REC012970,PER04742,Personal Loan,36,2024-06-04,36,Repaid,PNB
REC012971,PER04743,Personal Loan,36,2018-10-16,36,Defaulted,SBI
REC012972,PER04743,Home Loan,202,2014-04-02,240,Defaulted,LIC Housing Finance
REC012973,PER04743,Home Loan,167,2020-05-19,360,Repaid,Bank of Baroda
REC012974,PER04744,Personal Loan,52,2015-07-16,48,Repaid,Bank of Baroda
REC012975,PER04744,Home Loan,152,2020-01-06,360,Repaid,IndusInd Bank
REC012976,PER04744,Home Loan,343,2011-08-20,300,Repaid,LIC Housing Finance
REC012977,PER04745,Business Loan,365,2014-07-27,48,Repaid,Union Bank
REC012978,PER04745,Gold Loan,13,2014-04-26,12,Repaid,Kotak Mahindra
REC012979,PER04746,Education Loan,72,2021-11-19,36,Defaulted,PNB
REC012980,PER04746,Car Loan,23,2016-07-23,48,Repaid,Bank of Baroda
REC012981,PER04746,Home Loan,237,2014-03-07,240,Active,ICICI Bank
REC012982,PER04747,Home Loan,127,2019-05-18,300,Repaid,Bajaj Finserv
REC012983,PER04747,Personal Loan,33,2022-10-17,12,Repaid,IndusInd Bank
REC012984,PER04747,Home Loan,213,2022-07-27,120,Active,PNB
REC012985,PER04748,Education Loan,30,2017-02-01,84,Active,Kotak Mahindra
REC012986,PER04748,Car Loan,74,2010-08-05,60,Repaid,Canara Bank
REC012987,PER04749,Personal Loan,48,2016-11-09,24,Repaid,Canara Bank
REC012988,PER04749,Home Loan,180,2013-09-04,300,Active,Yes Bank
REC012989,PER04750,Education Loan,42,2024-08-24,84,Repaid,ICICI Bank
REC012990,PER04750,Business Loan,101,2015-09-15,24,Active,ICICI Bank
REC012991,PER04750,Education Loan,56,2014-02-01,84,Active,LIC Housing Finance
REC012992,PER04751,Home Loan,181,2012-11-18,120,Repaid,Axis Bank
REC012993,PER04751,Personal Loan,31,2012-04-09,12,Repaid,Tata Capital
REC012994,PER04751,Gold Loan,8,2013-09-11,24,Repaid,HDFC Bank
REC012995,PER04751,Home Loan,205,2014-08-07,360,Active,HDFC Bank
REC012996,PER04752,Home Loan,204,2023-12-25,120,Active,Tata Capital
REC012997,PER04752,Two-Wheeler Loan,6,2022-07-15,24,Active,Union Bank
REC012998,PER04752,Gold Loan,4,2015-03-06,60,Defaulted,ICICI Bank
REC012999,PER04752,Personal Loan,28,2022-07-15,48,Defaulted,HDFC Bank
REC013000,PER04752,Car Loan,66,2021-11-06,48,Repaid,Tata Capital
REC013001,PER04752,Personal Loan,32,2020-09-03,12,Active,HDFC Bank
REC013002,PER04753,Personal Loan,86,2010-01-20,12,Defaulted,Kotak Mahindra
REC013003,PER04753,Business Loan,48,2013-11-24,60,Active,ICICI Bank
REC013004,PER04754,Home Loan,379,2023-11-03,360,Defaulted,Tata Capital
REC013005,PER04754,Business Loan,41,2022-10-06,36,Repaid,PNB
REC013006,PER04755,Home Loan,241,2010-03-09,120,Repaid,Axis Bank
REC013007,PER04755,Education Loan,127,2019-03-13,36,Defaulted,Bajaj Finserv
REC013008,PER04757,Personal Loan,15,2020-01-19,12,Defaulted,IDBI Bank
REC013009,PER04757,Personal Loan,24,2021-02-16,24,Defaulted,ICICI Bank
REC013010,PER04757,Home Loan,129,2010-12-12,300,Repaid,Union Bank
REC013011,PER04757,Personal Loan,26,2015-08-18,48,Defaulted,Tata Capital
REC013012,PER04757,Education Loan,25,2023-08-20,48,Repaid,ICICI Bank
REC013013,PER04759,Home Loan,176,2022-06-10,240,Repaid,Union Bank
REC013014,PER04760,Gold Loan,5,2022-09-15,24,Repaid,PNB
REC013015,PER04760,Personal Loan,23,2015-09-12,48,Active,IndusInd Bank
REC013016,PER04762,Car Loan,51,2017-02-21,60,Defaulted,ICICI Bank
REC013017,PER04762,Business Loan,304,2011-05-23,12,Active,SBI
REC013018,PER04763,Consumer Durable Loan,10,2016-01-04,48,Active,ICICI Bank
REC013019,PER04764,Personal Loan,29,2020-01-06,60,Repaid,Axis Bank
REC013020,PER04764,Personal Loan,52,2015-07-25,60,Defaulted,Bajaj Finserv
REC013021,PER04765,Personal Loan,88,2018-08-13,12,Repaid,Axis Bank
REC013022,PER04765,Personal Loan,36,2018-08-13,12,Repaid,HDFC Bank
REC013023,PER04765,Home Loan,405,2015-04-05,360,Repaid,PNB
REC013024,PER04766,Car Loan,75,2013-01-15,36,Active,Bank of Baroda
REC013025,PER04767,Education Loan,85,2014-05-05,36,Repaid,ICICI Bank
REC013026,PER04767,Education Loan,26,2018-07-19,36,Repaid,Kotak Mahindra
REC013027,PER04767,Business Loan,49,2010-07-12,12,Active,SBI
REC013028,PER04767,Home Loan,63,2014-05-08,120,Repaid,Union Bank
REC013029,PER04768,Personal Loan,69,2023-12-24,24,Active,Kotak Mahindra
REC013030,PER04768,Home Loan,68,2023-10-15,240,Repaid,Bajaj Finserv
REC013031,PER04768,Personal Loan,32,2019-12-15,48,Repaid,Yes Bank
REC013032,PER04769,Two-Wheeler Loan,7,2010-05-18,24,Active,Bank of Baroda
REC013033,PER04769,Home Loan,173,2024-04-16,120,Repaid,LIC Housing Finance
